,Timestamp,Data
770,1128094.6667695893,[-48.]
771,1128094.6744428577,[-50.]
772,1128094.6821161262,[-50.]
773,1128094.6897893946,[-48.]
774,1128094.697462663,[-48.]
775,1128094.7051359315,[-48.]
776,1128094.7128092,[-46.]
777,1128094.7204824684,[-48.]
778,1128094.7281557368,[-36.]
779,1128094.7358290053,[-19.]
780,1128094.7435022737,[-24.]
781,1128094.7511755421,[-38.]
782,1128094.7588488106,[-38.]
783,1128094.766522079,[-38.]
784,1128094.7741953474,[-48.]
785,1128094.781868616,[-46.]
786,1128094.7895418843,[-36.]
787,1128094.7972151528,[-36.]
788,1128094.8048884212,[-36.]
789,1128094.8125616896,[-19.]
790,1128094.820234958,[55.]
791,1128094.8279082265,[208.]
792,1128094.835581495,[329.]
793,1128094.8432547634,[150.]
794,1128094.8509280318,[-263.]
795,1128094.8586013003,[-363.]
796,1128094.8662745687,[-108.]
797,1128094.8739478372,[2.]
798,1128094.8816211056,[-53.]
799,1128094.889294374,[-36.]
800,1128094.8969676425,[-2.]
801,1128094.904640911,[-24.]
802,1128094.9123141794,[-29.]
803,1128094.9199874478,[-9.]
804,1128094.9276607162,[-4.]
805,1128094.9353339847,[-14.]
806,1128094.943007253,[-29.]
807,1128094.9506805218,[-41.]
808,1128094.9583537902,[-36.]
809,1128094.9660270587,[-29.]
810,1128094.973700327,[-26.]
811,1128094.9813735955,[-21.]
812,1128094.989046864,[-21.]
813,1128094.9967201324,[-24.]
814,1128095.0043934009,[-14.]
815,1128095.0120666693,[-4.]
816,1128095.0197399377,[-4.]
817,1128095.0274132062,[-4.]
818,1128095.0350864746,[0.]
819,1128095.042759743,[9.]
820,1128095.0504330115,[12.]
821,1128095.05810628,[16.]
822,1128095.0657795484,[24.]
823,1128095.0734528168,[24.]
824,1128095.0811260852,[24.]
825,1128095.0887993537,[29.]
826,1128095.0964726221,[29.]
827,1128095.1041458906,[19.]
828,1128095.111819159,[12.]
829,1128095.1194924274,[0.]
830,1128095.127165696,[-16.]
831,1128095.1348389643,[-29.]
832,1128095.1425122328,[-36.]
833,1128095.1501855012,[-43.]
834,1128095.1578587696,[-50.]
835,1128095.165532038,[-55.]
836,1128095.1732053065,[-58.]
837,1128095.180878575,[-60.]
838,1128095.1885518434,[-65.]
839,1128095.1962251118,[-62.]
840,1128095.2038983803,[-62.]
841,1128095.2115716487,[-62.]
842,1128095.2192449172,[-62.]
843,1128095.2269181856,[-62.]
844,1128095.234591454,[-60.]
845,1128095.2422647225,[-55.]
846,1128095.249937991,[-48.]
847,1128095.2576112594,[-46.]
848,1128095.2652845278,[-50.]
849,1128095.2729577962,[-50.]
850,1128095.2806310647,[-46.]
851,1128095.288304333,[-43.]
852,1128095.2959776015,[-43.]
853,1128095.30365087,[-46.]
854,1128095.3113241384,[-48.]
855,1128095.3189974069,[-43.]
856,1128095.3266706753,[-38.]
857,1128095.3343439437,[-43.]
858,1128095.3420172122,[-43.]
859,1128095.3496904806,[-46.]
860,1128095.357363749,[-43.]
861,1128095.3650370175,[-43.]
862,1128095.372710286,[-46.]
863,1128095.3803835544,[-46.]
864,1128095.3880568228,[-43.]
865,1128095.3957300913,[-43.]
866,1128095.4034033597,[-43.]
867,1128095.4110766281,[-41.]
868,1128095.4187498966,[-38.]
869,1128095.426423165,[-43.]
870,1128095.4340964335,[-48.]
871,1128095.441769702,[-50.]
872,1128095.4494429703,[-53.]
873,1128095.4571162388,[-55.]
874,1128095.4647895072,[-50.]
875,1128095.4724627757,[-53.]
876,1128095.480136044,[-55.]
877,1128095.4878093125,[-48.]
878,1128095.495482581,[-46.]
879,1128095.5031558494,[-53.]
880,1128095.5108291178,[-55.]
881,1128095.5185023863,[-53.]
882,1128095.5261756547,[-60.]
883,1128095.5338489232,[-67.]
884,1128095.5415221916,[-62.]
885,1128095.54919546,[-53.]
886,1128095.5568687285,[-38.]
887,1128095.564541997,[-26.]
888,1128095.5722152654,[-36.]
889,1128095.5798885338,[-48.]
890,1128095.5875618022,[-50.]
891,1128095.5952350707,[-53.]
892,1128095.6029083391,[-53.]
893,1128095.6105816076,[-53.]
894,1128095.618254876,[-70.]
895,1128095.6259281444,[-77.]
896,1128095.6336014129,[-70.]
897,1128095.6412746813,[-50.]
898,1128095.6489479498,[33.]
899,1128095.6566212182,[200.]
900,1128095.6642944866,[312.]
901,1128095.671967755,[125.]
902,1128095.6796410235,[-276.]
903,1128095.687314292,[-370.]
904,1128095.6949875604,[-135.]
905,1128095.7026608288,[-33.]
906,1128095.7103340973,[-82.]
907,1128095.7180073657,[-65.]
908,1128095.7256806341,[-36.]
909,1128095.7333539026,[-46.]
910,1128095.741027171,[-43.]
911,1128095.7487004395,[-26.]
912,1128095.756373708,[-29.]
913,1128095.7640469763,[-31.]
914,1128095.7717202448,[-26.]
915,1128095.7793935135,[-26.]
916,1128095.787066782,[-24.]
917,1128095.7947400503,[-16.]
918,1128095.8024133188,[-14.]
919,1128095.8100865872,[-16.]
920,1128095.8177598557,[-9.]
921,1128095.825433124,[-2.]
922,1128095.8331063925,[0.]
923,1128095.840779661,[4.]
924,1128095.8484529294,[14.]
925,1128095.8561261978,[16.]
926,1128095.8637994663,[19.]
927,1128095.8714727347,[31.]
928,1128095.8791460032,[41.]
929,1128095.8868192716,[46.]
930,1128095.89449254,[53.]
931,1128095.9021658085,[60.]
932,1128095.909839077,[58.]
933,1128095.9175123454,[50.]
934,1128095.9251856138,[48.]
935,1128095.9328588822,[43.]
936,1128095.9405321507,[33.]
937,1128095.9482054191,[21.]
938,1128095.9558786876,[9.]
939,1128095.963551956,[-2.]
940,1128095.9712252244,[-14.]
941,1128095.9788984929,[-33.]
942,1128095.9865717613,[-43.]
943,1128095.9942450298,[-41.]
944,1128096.0019182982,[-48.]
945,1128096.0095915666,[-58.]
946,1128096.017264835,[-58.]
947,1128096.0249381035,[-55.]
948,1128096.032611372,[-58.]
949,1128096.0402846404,[-55.]
950,1128096.0479579088,[-55.]
951,1128096.0556311773,[-55.]
952,1128096.0633044457,[-48.]
953,1128096.0709777141,[-46.]
954,1128096.0786509826,[-48.]
955,1128096.086324251,[-50.]
956,1128096.0939975195,[-43.]
957,1128096.101670788,[-38.]
958,1128096.1093440563,[-48.]
959,1128096.1170173248,[-65.]
960,1128096.1246905932,[-67.]
961,1128096.1323638617,[-55.]
962,1128096.14003713,[-50.]
963,1128096.1477103985,[-55.]
964,1128096.155383667,[-53.]
965,1128096.1630569354,[-50.]
966,1128096.1707302039,[-53.]
967,1128096.1784034723,[-53.]
968,1128096.1860767407,[-48.]
969,1128096.1937500092,[-50.]
970,1128096.2014232776,[-55.]
971,1128096.209096546,[-58.]
972,1128096.2167698145,[-55.]
973,1128096.224443083,[-53.]
974,1128096.2321163514,[-53.]
975,1128096.2397896198,[-55.]
976,1128096.2474628882,[-58.]
977,1128096.2551361567,[-60.]
978,1128096.2628094251,[-58.]
979,1128096.2704826936,[-53.]
980,1128096.278155962,[-55.]
981,1128096.2858292304,[-58.]
982,1128096.293502499,[-53.]
983,1128096.3011757673,[-50.]
984,1128096.3088490358,[-50.]
985,1128096.3165223042,[-48.]
986,1128096.3241955726,[-46.]
987,1128096.331868841,[-43.]
988,1128096.3395421095,[-46.]
989,1128096.347215378,[-48.]
990,1128096.3548886464,[-43.]
991,1128096.3625619148,[-33.]
992,1128096.3702351833,[-24.]
993,1128096.3779084517,[-14.]
994,1128096.3855817202,[-14.]
995,1128096.3932549886,[-24.]
996,1128096.400928257,[-31.]
997,1128096.4086015255,[-29.]
998,1128096.416274794,[-26.]
999,1128096.4239480624,[-29.]
1000,1128096.4316213308,[-29.]
1001,1128096.4392945992,[-19.]
1002,1128096.4469678677,[-14.]
1003,1128096.454641136,[-4.]
1004,1128096.4623144045,[58.]
1005,1128096.469987673,[205.]
1006,1128096.4776609414,[341.]
1007,1128096.4853342099,[210.]
1008,1128096.4930074783,[-191.]
1009,1128096.5006807467,[-353.]
1010,1128096.5083540152,[-135.]
1011,1128096.5160272836,[0.]
1012,1128096.523700552,[-46.]
1013,1128096.5313738205,[-38.]
1014,1128096.539047089,[0.]
1015,1128096.5467203574,[-14.]
1016,1128096.5543936258,[-19.]
1017,1128096.5620668943,[-4.]
1018,1128096.5697401627,[-4.]
1019,1128096.5774134311,[-9.]
1020,1128096.5850866996,[-7.]
1021,1128096.592759968,[-7.]
1022,1128096.6004332365,[-9.]
1023,1128096.6081065051,[-7.]
1024,1128096.6157797736,[-2.]
1025,1128096.623453042,[4.]
1026,1128096.6311263104,[12.]
1027,1128096.6387995789,[9.]
1028,1128096.6464728473,[2.]
1029,1128096.6541461158,[-9.]
1030,1128096.6618193842,[-14.]
1031,1128096.6694926526,[0.]
1032,1128096.677165921,[9.]
1033,1128096.6848391895,[12.]
1034,1128096.692512458,[19.]
1035,1128096.7001857264,[31.]
1036,1128096.7078589948,[36.]
1037,1128096.7155322633,[38.]
1038,1128096.7232055317,[43.]
1039,1128096.7308788002,[46.]
1040,1128096.7385520686,[43.]
1041,1128096.746225337,[33.]
1042,1128096.7538986055,[26.]
1043,1128096.761571874,[19.]
1044,1128096.7692451423,[4.]
1045,1128096.7769184108,[-9.]
1046,1128096.7845916792,[-21.]
1047,1128096.7922649477,[-33.]
1048,1128096.799938216,[-46.]
1049,1128096.8076114845,[-46.]
1050,1128096.815284753,[-46.]
1051,1128096.8229580214,[-48.]
1052,1128096.8306312899,[-53.]
1053,1128096.8383045583,[-53.]
1054,1128096.8459778267,[-50.]
1055,1128096.8536510952,[-50.]
1056,1128096.8613243636,[-50.]
1057,1128096.868997632,[-48.]
1058,1128096.8766709005,[-46.]
1059,1128096.884344169,[-43.]
1060,1128096.8920174374,[-36.]
1061,1128096.8996907058,[-33.]
1062,1128096.9073639743,[-33.]
1063,1128096.9150372427,[-26.]
1064,1128096.9227105111,[-24.]
1065,1128096.9303837796,[-24.]
1066,1128096.938057048,[-21.]
1067,1128096.9457303165,[-19.]
1068,1128096.953403585,[-19.]
1069,1128096.9610768533,[-16.]
1070,1128096.9687501218,[-21.]
1071,1128096.9764233902,[-24.]
1072,1128096.9840966586,[-24.]
1073,1128096.991769927,[-24.]
1074,1128096.9994431955,[-26.]
1075,1128097.007116464,[-29.]
1076,1128097.0147897324,[-33.]
1077,1128097.0224630008,[-33.]
1078,1128097.0301362693,[-31.]
1079,1128097.0378095377,[-33.]
1080,1128097.0454828062,[-38.]
1081,1128097.0531560746,[-41.]
1082,1128097.060829343,[-43.]
1083,1128097.0685026115,[-43.]
1084,1128097.07617588,[-43.]
1085,1128097.0838491484,[-48.]
1086,1128097.0915224168,[-53.]
1087,1128097.0991956852,[-58.]
1088,1128097.1068689537,[-58.]
1089,1128097.114542222,[-55.]
1090,1128097.1222154906,[-48.]
1091,1128097.129888759,[-46.]
1092,1128097.1375620274,[-46.]
1093,1128097.1452352959,[-46.]
1094,1128097.1529085643,[-48.]
1095,1128097.1605818328,[-43.]
1096,1128097.1682551012,[-38.]
1097,1128097.1759283696,[-41.]
1098,1128097.183601638,[-46.]
1099,1128097.1912749065,[-48.]
1100,1128097.198948175,[-46.]
1101,1128097.2066214434,[-41.]
1102,1128097.2142947118,[-36.]
1103,1128097.2219679803,[-26.]
1104,1128097.2296412487,[-12.]
1105,1128097.2373145171,[-16.]
1106,1128097.2449877856,[-33.]
1107,1128097.252661054,[-36.]
1108,1128097.2603343225,[-33.]
1109,1128097.268007591,[-36.]
1110,1128097.2756808593,[-41.]
1111,1128097.2833541278,[-55.]
1112,1128097.2910273962,[-60.]
1113,1128097.2987006647,[-48.]
1114,1128097.306373933,[-33.]
1115,1128097.3140472015,[29.]
1116,1128097.32172047,[174.]
1117,1128097.3293937384,[307.]
1118,1128097.3370670069,[169.]
1119,1128097.3447402753,[-232.]
1120,1128097.3524135437,[-368.]
1121,1128097.3600868122,[-128.]
1122,1128097.3677600806,[-12.]
1123,1128097.375433349,[-72.]
1124,1128097.3831066175,[-55.]
1125,1128097.390779886,[-14.]
1126,1128097.3984531544,[-29.]
1127,1128097.4061264228,[-33.]
1128,1128097.4137996912,[-19.]
1129,1128097.4214729597,[-19.]
1130,1128097.4291462284,[-19.]
1131,1128097.4368194968,[-9.]
1132,1128097.4444927652,[-4.]
1133,1128097.4521660337,[-7.]
1134,1128097.459839302,[-4.]
1135,1128097.4675125706,[-7.]
1136,1128097.475185839,[-7.]
1137,1128097.4828591074,[-2.]
1138,1128097.4905323759,[0.]
1139,1128097.4982056443,[2.]
1140,1128097.5058789128,[4.]
1141,1128097.5135521812,[9.]
1142,1128097.5212254496,[16.]
1143,1128097.528898718,[21.]
1144,1128097.5365719865,[26.]
1145,1128097.544245255,[31.]
1146,1128097.5519185234,[36.]
1147,1128097.5595917918,[43.]
1148,1128097.5672650603,[48.]
1149,1128097.5749383287,[50.]
1150,1128097.5826115971,[50.]
1151,1128097.5902848656,[43.]
1152,1128097.597958134,[31.]
1153,1128097.6056314025,[19.]
1154,1128097.613304671,[12.]
1155,1128097.6209779393,[2.]
1156,1128097.6286512078,[-7.]
1157,1128097.6363244762,[-21.]
1158,1128097.6439977447,[-36.]
1159,1128097.651671013,[-43.]
1160,1128097.6593442815,[-50.]
1161,1128097.66701755,[-53.]
1162,1128097.6746908184,[-55.]
1163,1128097.6823640869,[-58.]
1164,1128097.6900373553,[-60.]
1165,1128097.6977106237,[-65.]
1166,1128097.7053838922,[-67.]
1167,1128097.7130571606,[-60.]
1168,1128097.720730429,[-60.]
1169,1128097.7284036975,[-65.]
1170,1128097.736076966,[-62.]
1171,1128097.7437502344,[-55.]
1172,1128097.7514235028,[-53.]
1173,1128097.7590967712,[-53.]
1174,1128097.7667700397,[-50.]
1175,1128097.7744433081,[-46.]
1176,1128097.7821165766,[-46.]
1177,1128097.789789845,[-46.]
1178,1128097.7974631134,[-41.]
1179,1128097.8051363819,[-41.]
1180,1128097.8128096503,[-43.]
1181,1128097.8204829188,[-50.]
1182,1128097.8281561872,[-55.]
1183,1128097.8358294556,[-55.]
1184,1128097.843502724,[-55.]
1185,1128097.8511759925,[-53.]
1186,1128097.858849261,[-58.]
1187,1128097.8665225294,[-62.]
1188,1128097.8741957978,[-62.]
1189,1128097.8818690663,[-62.]
1190,1128097.8895423347,[-65.]
1191,1128097.8972156032,[-65.]
1192,1128097.9048888716,[-60.]
1193,1128097.91256214,[-62.]
1194,1128097.9202354085,[-65.]
1195,1128097.927908677,[-60.]
1196,1128097.9355819453,[-60.]
1197,1128097.9432552138,[-60.]
1198,1128097.9509284822,[-60.]
1199,1128097.9586017507,[-60.]
1200,1128097.966275019,[-58.]
1201,1128097.9739482875,[-60.]
1202,1128097.981621556,[-60.]
1203,1128097.9892948244,[-58.]
1204,1128097.9969680929,[-58.]
1205,1128098.0046413613,[-58.]
1206,1128098.0123146297,[-55.]
1207,1128098.0199878982,[-53.]
1208,1128098.0276611666,[-53.]
1209,1128098.035334435,[-50.]
1210,1128098.0430077035,[-50.]
1211,1128098.050680972,[-48.]
1212,1128098.0583542404,[-46.]
1213,1128098.0660275088,[-48.]
1214,1128098.0737007773,[-50.]
1215,1128098.0813740457,[-48.]
1216,1128098.0890473141,[-43.]
1217,1128098.0967205826,[-43.]
1218,1128098.104393851,[-31.]
1219,1128098.1120671195,[-29.]
1220,1128098.119740388,[-38.]
1221,1128098.1274136563,[-46.]
1222,1128098.1350869248,[-46.]
1223,1128098.1427601932,[-46.]
1224,1128098.1504334616,[-43.]
1225,1128098.15810673,[-36.]
1226,1128098.1657799985,[-33.]
1227,1128098.173453267,[-33.]
1228,1128098.1811265354,[-29.]
1229,1128098.1887998038,[7.]
1230,1128098.1964730723,[121.]
1231,1128098.2041463407,[285.]
1232,1128098.2118196092,[280.]
1233,1128098.2194928776,[-67.]
1234,1128098.227166146,[-377.]
1235,1128098.2348394145,[-239.]
1236,1128098.242512683,[-16.]
1237,1128098.2501859514,[-38.]
1238,1128098.25785922,[-67.]
1239,1128098.2655324885,[-19.]
1240,1128098.273205757,[-16.]
1241,1128098.2808790253,[-33.]
1242,1128098.2885522938,[-16.]
1243,1128098.2962255622,[-9.]
1244,1128098.3038988307,[-19.]
1245,1128098.311572099,[-24.]
1246,1128098.3192453675,[-24.]
1247,1128098.326918636,[-24.]
1248,1128098.3345919044,[-16.]
1249,1128098.3422651729,[-16.]
1250,1128098.3499384413,[-14.]
1251,1128098.3576117097,[-14.]
1252,1128098.3652849782,[-12.]
1253,1128098.3729582466,[-4.]
1254,1128098.380631515,[0.]
1255,1128098.3883047835,[2.]
1256,1128098.395978052,[7.]
1257,1128098.4036513204,[12.]
1258,1128098.4113245888,[16.]
1259,1128098.4189978573,[24.]
1260,1128098.4266711257,[31.]
1261,1128098.4343443941,[38.]
1262,1128098.4420176626,[38.]
1263,1128098.449690931,[38.]
1264,1128098.4573641995,[41.]
1265,1128098.465037468,[36.]
1266,1128098.4727107363,[29.]
1267,1128098.4803840048,[16.]
1268,1128098.4880572732,[4.]
1269,1128098.4957305416,[0.]
1270,1128098.50340381,[-4.]
1271,1128098.5110770785,[-16.]
1272,1128098.518750347,[-29.]
1273,1128098.5264236154,[-38.]
1274,1128098.5340968838,[-50.]
1275,1128098.5417701523,[-55.]
1276,1128098.5494434207,[-55.]
1277,1128098.5571166892,[-58.]
1278,1128098.5647899576,[-65.]
1279,1128098.572463226,[-67.]
1280,1128098.5801364945,[-65.]
1281,1128098.587809763,[-65.]
1282,1128098.5954830314,[-62.]
1283,1128098.6031562998,[-62.]
1284,1128098.6108295682,[-65.]
1285,1128098.6185028367,[-58.]
1286,1128098.626176105,[-58.]
1287,1128098.6338493736,[-55.]
1288,1128098.641522642,[-53.]
1289,1128098.6491959104,[-48.]
1290,1128098.6568691789,[-46.]
1291,1128098.6645424473,[-46.]
1292,1128098.6722157157,[-46.]
1293,1128098.6798889842,[-41.]
1294,1128098.6875622526,[-38.]
1295,1128098.695235521,[-41.]
1296,1128098.7029087895,[-43.]
1297,1128098.710582058,[-43.]
1298,1128098.7182553264,[-50.]
1299,1128098.7259285948,[-53.]
1300,1128098.7336018633,[-53.]
1301,1128098.7412751317,[-53.]
1302,1128098.7489484001,[-58.]
1303,1128098.7566216686,[-60.]
1304,1128098.764294937,[-62.]
1305,1128098.7719682055,[-60.]
1306,1128098.779641474,[-60.]
1307,1128098.7873147423,[-58.]
1308,1128098.7949880108,[-55.]
1309,1128098.8026612792,[-53.]
1310,1128098.8103345477,[-58.]
1311,1128098.818007816,[-53.]
1312,1128098.8256810845,[-48.]
1313,1128098.833354353,[-55.]
1314,1128098.8410276214,[-58.]
1315,1128098.8487008899,[-48.]
1316,1128098.8563741583,[-48.]
1317,1128098.8640474267,[-53.]
1318,1128098.8717206952,[-46.]
1319,1128098.8793939636,[-43.]
1320,1128098.887067232,[-43.]
1321,1128098.8947405005,[-41.]
1322,1128098.902413769,[-43.]
1323,1128098.9100870374,[-46.]
1324,1128098.9177603058,[-46.]
1325,1128098.9254335742,[-43.]
1326,1128098.9331068427,[-43.]
1327,1128098.9407801111,[-46.]
1328,1128098.9484533796,[-60.]
1329,1128098.956126648,[-67.]
1330,1128098.9637999164,[-60.]
1331,1128098.9714731849,[-50.]
1332,1128098.9791464533,[-43.]
1333,1128098.9868197218,[-33.]
1334,1128098.9944929902,[-36.]
1335,1128099.0021662586,[-48.]
1336,1128099.009839527,[-53.]
1337,1128099.0175127955,[-55.]
1338,1128099.025186064,[-53.]
1339,1128099.0328593324,[-46.]
1340,1128099.0405326008,[-46.]
1341,1128099.0482058693,[-43.]
1342,1128099.0558791377,[-33.]
1343,1128099.0635524062,[-12.]
1344,1128099.0712256746,[62.]
1345,1128099.0788989433,[220.]
1346,1128099.0865722117,[326.]
1347,1128099.0942454801,[116.]
1348,1128099.1019187486,[-285.]
1349,1128099.109592017,[-355.]
1350,1128099.1172652855,[-118.]
1351,1128099.124938554,[-31.]
1352,1128099.1326118223,[-77.]
1353,1128099.1402850908,[-55.]
1354,1128099.1479583592,[-31.]
1355,1128099.1556316277,[-46.]
1356,1128099.163304896,[-38.]
1357,1128099.1709781645,[-26.]
1358,1128099.178651433,[-33.]
1359,1128099.1863247014,[-38.]
1360,1128099.1939979699,[-31.]
1361,1128099.2016712383,[-29.]
1362,1128099.2093445067,[-26.]
1363,1128099.2170177752,[-21.]
1364,1128099.2246910436,[-19.]
1365,1128099.232364312,[-19.]
1366,1128099.2400375805,[-16.]
1367,1128099.247710849,[-7.]
1368,1128099.2553841174,[0.]
1369,1128099.2630573858,[-4.]
1370,1128099.2707306542,[-4.]
1371,1128099.2784039227,[7.]
1372,1128099.2860771911,[14.]
1373,1128099.2937504596,[16.]
1374,1128099.301423728,[21.]
1375,1128099.3090969964,[26.]
1376,1128099.3167702649,[33.]
1377,1128099.3244435333,[41.]
1378,1128099.3321168018,[41.]
1379,1128099.3397900702,[36.]
1380,1128099.3474633386,[31.]
1381,1128099.355136607,[21.]
1382,1128099.3628098755,[7.]
1383,1128099.370483144,[0.]
1384,1128099.3781564124,[-7.]
1385,1128099.3858296808,[-29.]
1386,1128099.3935029493,[-46.]
1387,1128099.4011762177,[-50.]
1388,1128099.4088494861,[-55.]
1389,1128099.4165227546,[-62.]
1390,1128099.424196023,[-70.]
1391,1128099.4318692915,[-75.]
1392,1128099.43954256,[-77.]
1393,1128099.4472158283,[-82.]
1394,1128099.4548890968,[-84.]
1395,1128099.4625623652,[-82.]
1396,1128099.4702356337,[-79.]
1397,1128099.477908902,[-77.]
1398,1128099.4855821705,[-77.]
1399,1128099.493255439,[-75.]
1400,1128099.5009287074,[-72.]
1401,1128099.5086019759,[-75.]
1402,1128099.5162752443,[-67.]
1403,1128099.5239485127,[-60.]
1404,1128099.5316217812,[-58.]
1405,1128099.5392950496,[-58.]
1406,1128099.546968318,[-55.]
1407,1128099.5546415865,[-58.]
1408,1128099.562314855,[-60.]
1409,1128099.5699881234,[-62.]
1410,1128099.5776613918,[-65.]
1411,1128099.5853346603,[-65.]
1412,1128099.5930079287,[-70.]
1413,1128099.6006811971,[-65.]
1414,1128099.6083544656,[-67.]
1415,1128099.616027734,[-79.]
1416,1128099.6237010024,[-82.]
1417,1128099.631374271,[-72.]
1418,1128099.6390475393,[-72.]
1419,1128099.6467208078,[-77.]
1420,1128099.6543940762,[-75.]
1421,1128099.6620673446,[-70.]
1422,1128099.669740613,[-67.]
1423,1128099.6774138815,[-65.]
1424,1128099.68508715,[-62.]
1425,1128099.6927604184,[-67.]
1426,1128099.7004336868,[-67.]
1427,1128099.7081069553,[-62.]
1428,1128099.7157802237,[-58.]
1429,1128099.7234534922,[-55.]
1430,1128099.7311267606,[-53.]
1431,1128099.738800029,[-50.]
1432,1128099.7464732975,[-48.]
1433,1128099.754146566,[-46.]
1434,1128099.7618198344,[-46.]
1435,1128099.7694931028,[-43.]
1436,1128099.7771663712,[-41.]
1437,1128099.7848396397,[-41.]
1438,1128099.792512908,[-43.]
1439,1128099.8001861766,[-43.]
1440,1128099.807859445,[-36.]
1441,1128099.8155327134,[-19.]
1442,1128099.8232059819,[-7.]
1443,1128099.8308792503,[-9.]
1444,1128099.8385525187,[-21.]
1445,1128099.8462257872,[-24.]
1446,1128099.8538990556,[-21.]
1447,1128099.861572324,[-21.]
1448,1128099.8692455925,[-24.]
1449,1128099.876918861,[-21.]
1450,1128099.8845921294,[-12.]
1451,1128099.8922653978,[-9.]
1452,1128099.8999386663,[12.]
1453,1128099.907611935,[106.]
1454,1128099.9152852034,[271.]
1455,1128099.9229584718,[351.]
1456,1128099.9306317403,[116.]
1457,1128099.9383050087,[-266.]
1458,1128099.9459782771,[-292.]
1459,1128099.9536515456,[-58.]
1460,1128099.961324814,[2.]
1461,1128099.9689980824,[-41.]
1462,1128099.976671351,[-14.]
1463,1128099.9843446193,[2.]
1464,1128099.9920178878,[-16.]
1465,1128099.9996911562,[-9.]
1466,1128100.0073644246,[4.]
1467,1128100.015037693,[-2.]
1468,1128100.0227109615,[-9.]
1469,1128100.03038423,[-7.]
1470,1128100.0380574984,[-2.]
1471,1128100.0457307668,[-2.]
1472,1128100.0534040353,[-2.]
1473,1128100.0610773037,[2.]
1474,1128100.0687505722,[4.]
1475,1128100.0764238406,[7.]
1476,1128100.084097109,[9.]
1477,1128100.0917703775,[16.]
1478,1128100.099443646,[21.]
1479,1128100.1071169144,[24.]
1480,1128100.1147901828,[24.]
1481,1128100.1224634512,[29.]
1482,1128100.1301367197,[38.]
1483,1128100.137809988,[48.]
1484,1128100.1454832566,[55.]
1485,1128100.153156525,[58.]
1486,1128100.1608297934,[62.]
1487,1128100.1685030619,[65.]
1488,1128100.1761763303,[62.]
1489,1128100.1838495987,[53.]
1490,1128100.1915228672,[43.]
1491,1128100.1991961356,[29.]
1492,1128100.206869404,[16.]
1493,1128100.2145426725,[4.]
1494,1128100.222215941,[-9.]
1495,1128100.2298892094,[-24.]
1496,1128100.2375624778,[-33.]
1497,1128100.2452357463,[-43.]
1498,1128100.2529090147,[-46.]
1499,1128100.2605822831,[-48.]
1500,1128100.2682555516,[-50.]
1501,1128100.27592882,[-50.]
1502,1128100.2836020885,[-48.]
1503,1128100.291275357,[-50.]
1504,1128100.2989486253,[-53.]
1505,1128100.3066218938,[-43.]
1506,1128100.3142951622,[-41.]
1507,1128100.3219684307,[-41.]
1508,1128100.329641699,[-33.]
1509,1128100.3373149675,[-24.]
1510,1128100.344988236,[-24.]
1511,1128100.3526615044,[-24.]
1512,1128100.3603347728,[-24.]
1513,1128100.3680080413,[-19.]
1514,1128100.3756813097,[-19.]
1515,1128100.3833545782,[-24.]
1516,1128100.3910278466,[-24.]
1517,1128100.398701115,[-21.]
1518,1128100.4063743835,[-24.]
1519,1128100.414047652,[-29.]
