,Timestamp,Data
1520,1128100.4217209204,[-26.]
1521,1128100.4293941888,[-31.]
1522,1128100.4370674572,[-36.]
1523,1128100.4447407257,[-31.]
1524,1128100.4524139941,[-29.]
1525,1128100.4600872626,[-33.]
1526,1128100.467760531,[-36.]
1527,1128100.4754337994,[-36.]
1528,1128100.4831070679,[-36.]
1529,1128100.4907803363,[-33.]
1530,1128100.4984536048,[-29.]
1531,1128100.5061268732,[-26.]
1532,1128100.5138001416,[-31.]
1533,1128100.52147341,[-31.]
1534,1128100.5291466785,[-29.]
1535,1128100.536819947,[-29.]
1536,1128100.5444932154,[-26.]
1537,1128100.5521664838,[-26.]
1538,1128100.5598397523,[-33.]
1539,1128100.5675130207,[-43.]
1540,1128100.5751862891,[-38.]
1541,1128100.5828595576,[-31.]
1542,1128100.590532826,[-31.]
1543,1128100.5982060945,[-31.]
1544,1128100.605879363,[-31.]
1545,1128100.6135526313,[-33.]
1546,1128100.6212258998,[-38.]
1547,1128100.6288991682,[-43.]
1548,1128100.6365724367,[-46.]
1549,1128100.644245705,[-43.]
1550,1128100.6519189735,[-38.]
1551,1128100.659592242,[-31.]
1552,1128100.6672655104,[-16.]
1553,1128100.6749387789,[-12.]
1554,1128100.6826120473,[-26.]
1555,1128100.6902853157,[-36.]
1556,1128100.6979585842,[-36.]
1557,1128100.7056318526,[-36.]
1558,1128100.713305121,[-33.]
1559,1128100.7209783895,[-29.]
1560,1128100.728651658,[-24.]
1561,1128100.7363249266,[-21.]
1562,1128100.743998195,[-19.]
1563,1128100.7516714635,[19.]
1564,1128100.759344732,[138.]
1565,1128100.7670180004,[300.]
1566,1128100.7746912688,[295.]
1567,1128100.7823645372,[-46.]
1568,1128100.7900378057,[-358.]
1569,1128100.7977110741,[-230.]
1570,1128100.8053843426,[-7.]
1571,1128100.813057611,[-16.]
1572,1128100.8207308794,[-46.]
1573,1128100.8284041479,[-2.]
1574,1128100.8360774163,[0.]
1575,1128100.8437506848,[-12.]
1576,1128100.8514239532,[0.]
1577,1128100.8590972216,[4.]
1578,1128100.86677049,[0.]
1579,1128100.8744437585,[4.]
1580,1128100.882117027,[9.]
1581,1128100.8897902954,[7.]
1582,1128100.8974635638,[12.]
1583,1128100.9051368323,[16.]
1584,1128100.9128101007,[16.]
1585,1128100.9204833691,[16.]
1586,1128100.9281566376,[14.]
1587,1128100.935829906,[16.]
1588,1128100.9435031745,[26.]
1589,1128100.951176443,[29.]
1590,1128100.9588497113,[31.]
1591,1128100.9665229798,[36.]
1592,1128100.9741962482,[41.]
1593,1128100.9818695167,[46.]
1594,1128100.989542785,[53.]
1595,1128100.9972160535,[60.]
1596,1128101.004889322,[62.]
1597,1128101.0125625904,[60.]
1598,1128101.0202358589,[60.]
1599,1128101.0279091273,[58.]
1600,1128101.0355823957,[53.]
1601,1128101.0432556642,[46.]
1602,1128101.0509289326,[31.]
1603,1128101.058602201,[16.]
1604,1128101.0662754695,[4.]
1605,1128101.073948738,[-12.]
1606,1128101.0816220064,[-24.]
1607,1128101.0892952748,[-29.]
1608,1128101.0969685433,[-38.]
1609,1128101.1046418117,[-48.]
1610,1128101.1123150801,[-50.]
1611,1128101.1199883486,[-55.]
1612,1128101.127661617,[-62.]
1613,1128101.1353348854,[-65.]
1614,1128101.143008154,[-67.]
1615,1128101.1506814223,[-77.]
1616,1128101.1583546908,[-77.]
1617,1128101.1660279592,[-70.]
1618,1128101.1737012276,[-70.]
1619,1128101.181374496,[-67.]
1620,1128101.1890477645,[-62.]
1621,1128101.196721033,[-58.]
1622,1128101.2043943014,[-55.]
1623,1128101.2120675698,[-53.]
1624,1128101.2197408383,[-50.]
1625,1128101.2274141067,[-48.]
1626,1128101.2350873752,[-50.]
1627,1128101.2427606436,[-55.]
1628,1128101.250433912,[-53.]
1629,1128101.2581071805,[-53.]
1630,1128101.265780449,[-55.]
1631,1128101.2734537174,[-53.]
1632,1128101.2811269858,[-50.]
1633,1128101.2888002542,[-55.]
1634,1128101.2964735227,[-58.]
1635,1128101.304146791,[-55.]
1636,1128101.3118200595,[-55.]
1637,1128101.319493328,[-50.]
1638,1128101.3271665964,[-50.]
1639,1128101.3348398649,[-55.]
1640,1128101.3425131333,[-53.]
1641,1128101.3501864017,[-48.]
1642,1128101.3578596702,[-48.]
1643,1128101.3655329386,[-48.]
1644,1128101.373206207,[-46.]
1645,1128101.3808794755,[-48.]
1646,1128101.388552744,[-46.]
1647,1128101.3962260124,[-43.]
1648,1128101.4038992808,[-43.]
1649,1128101.4115725493,[-46.]
1650,1128101.4192458177,[-46.]
1651,1128101.4269190861,[-41.]
1652,1128101.4345923546,[-41.]
1653,1128101.442265623,[-41.]
1654,1128101.4499388915,[-38.]
1655,1128101.45761216,[-36.]
1656,1128101.4652854283,[-38.]
1657,1128101.4729586968,[-38.]
1658,1128101.4806319652,[-41.]
1659,1128101.4883052337,[-41.]
1660,1128101.495978502,[-36.]
1661,1128101.5036517705,[-33.]
1662,1128101.511325039,[-29.]
1663,1128101.5189983074,[-14.]
1664,1128101.5266715758,[-7.]
1665,1128101.5343448443,[-19.]
1666,1128101.5420181127,[-31.]
1667,1128101.5496913812,[-31.]
1668,1128101.5573646498,[-29.]
1669,1128101.5650379183,[-29.]
1670,1128101.5727111867,[-26.]
1671,1128101.5803844552,[-24.]
1672,1128101.5880577236,[-21.]
1673,1128101.595730992,[-16.]
1674,1128101.6034042605,[19.]
1675,1128101.611077529,[133.]
1676,1128101.6187507974,[297.]
1677,1128101.6264240658,[283.]
1678,1128101.6340973342,[-84.]
1679,1128101.6417706027,[-392.]
1680,1128101.649443871,[-237.]
1681,1128101.6571171395,[-19.]
1682,1128101.664790408,[-48.]
1683,1128101.6724636764,[-72.]
1684,1128101.6801369449,[-24.]
1685,1128101.6878102133,[-33.]
1686,1128101.6954834817,[-53.]
1687,1128101.7031567502,[-36.]
1688,1128101.7108300186,[-29.]
1689,1128101.718503287,[-33.]
1690,1128101.7261765555,[-26.]
1691,1128101.733849824,[-24.]
1692,1128101.7415230924,[-26.]
1693,1128101.7491963608,[-19.]
1694,1128101.7568696293,[-16.]
1695,1128101.7645428977,[-19.]
1696,1128101.7722161661,[-12.]
1697,1128101.7798894346,[-4.]
1698,1128101.787562703,[-4.]
1699,1128101.7952359715,[0.]
1700,1128101.80290924,[2.]
1701,1128101.8105825083,[7.]
1702,1128101.8182557768,[14.]
1703,1128101.8259290452,[19.]
1704,1128101.8336023137,[24.]
1705,1128101.841275582,[31.]
1706,1128101.8489488505,[36.]
1707,1128101.856622119,[38.]
1708,1128101.8642953874,[41.]
1709,1128101.8719686558,[41.]
1710,1128101.8796419243,[43.]
1711,1128101.8873151927,[36.]
1712,1128101.8949884612,[24.]
1713,1128101.9026617296,[14.]
1714,1128101.910334998,[4.]
1715,1128101.9180082665,[-9.]
1716,1128101.925681535,[-21.]
1717,1128101.9333548034,[-33.]
1718,1128101.9410280718,[-48.]
1719,1128101.9487013402,[-55.]
1720,1128101.9563746087,[-58.]
1721,1128101.9640478771,[-65.]
1722,1128101.9717211456,[-67.]
1723,1128101.979394414,[-62.]
1724,1128101.9870676824,[-60.]
1725,1128101.9947409509,[-65.]
1726,1128102.0024142193,[-72.]
1727,1128102.0100874878,[-67.]
1728,1128102.0177607562,[-55.]
1729,1128102.0254340246,[-50.]
1730,1128102.033107293,[-50.]
1731,1128102.0407805615,[-53.]
1732,1128102.04845383,[-48.]
1733,1128102.0561270984,[-36.]
1734,1128102.0638003668,[-31.]
1735,1128102.0714736353,[-38.]
1736,1128102.0791469037,[-41.]
1737,1128102.0868201721,[-38.]
1738,1128102.0944934406,[-41.]
1739,1128102.102166709,[-41.]
1740,1128102.1098399775,[-43.]
1741,1128102.117513246,[-46.]
1742,1128102.1251865143,[-50.]
1743,1128102.1328597828,[-58.]
1744,1128102.1405330512,[-60.]
1745,1128102.1482063197,[-65.]
1746,1128102.155879588,[-72.]
1747,1128102.1635528565,[-72.]
1748,1128102.171226125,[-72.]
1749,1128102.1788993934,[-72.]
1750,1128102.1865726619,[-70.]
1751,1128102.1942459303,[-67.]
1752,1128102.2019191987,[-70.]
1753,1128102.2095924672,[-67.]
1754,1128102.2172657356,[-65.]
1755,1128102.224939004,[-65.]
1756,1128102.2326122725,[-65.]
1757,1128102.240285541,[-60.]
1758,1128102.2479588094,[-62.]
1759,1128102.2556320778,[-67.]
1760,1128102.2633053462,[-65.]
1761,1128102.2709786147,[-67.]
1762,1128102.2786518831,[-72.]
1763,1128102.2863251516,[-75.]
1764,1128102.29399842,[-72.]
1765,1128102.3016716884,[-67.]
1766,1128102.309344957,[-65.]
1767,1128102.3170182253,[-65.]
1768,1128102.3246914938,[-70.]
1769,1128102.3323647622,[-67.]
1770,1128102.3400380306,[-58.]
1771,1128102.347711299,[-60.]
1772,1128102.3553845675,[-58.]
1773,1128102.363057836,[-36.]
1774,1128102.3707311044,[-29.]
1775,1128102.3784043728,[-46.]
1776,1128102.3860776415,[-55.]
1777,1128102.39375091,[-53.]
1778,1128102.4014241784,[-53.]
1779,1128102.4090974468,[-55.]
1780,1128102.4167707153,[-53.]
1781,1128102.4244439837,[-50.]
1782,1128102.4321172521,[-43.]
1783,1128102.4397905206,[-43.]
1784,1128102.447463789,[-14.]
1785,1128102.4551370575,[104.]
1786,1128102.462810326,[280.]
1787,1128102.4704835943,[295.]
1788,1128102.4781568628,[-38.]
1789,1128102.4858301312,[-377.]
1790,1128102.4935033997,[-290.]
1791,1128102.501176668,[-55.]
1792,1128102.5088499365,[-36.]
1793,1128102.516523205,[-70.]
1794,1128102.5241964734,[-31.]
1795,1128102.5318697419,[-26.]
1796,1128102.5395430103,[-48.]
1797,1128102.5472162787,[-36.]
1798,1128102.5548895472,[-24.]
1799,1128102.5625628156,[-26.]
1800,1128102.570236084,[-24.]
1801,1128102.5779093525,[-16.]
1802,1128102.585582621,[-21.]
1803,1128102.5932558894,[-21.]
1804,1128102.6009291578,[-14.]
1805,1128102.6086024262,[-7.]
1806,1128102.6162756947,[-9.]
1807,1128102.6239489631,[-7.]
1808,1128102.6316222316,[0.]
1809,1128102.6392955,[-4.]
1810,1128102.6469687684,[-12.]
1811,1128102.6546420369,[-7.]
1812,1128102.6623153053,[4.]
1813,1128102.6699885738,[7.]
1814,1128102.6776618422,[9.]
1815,1128102.6853351106,[19.]
1816,1128102.693008379,[29.]
1817,1128102.7006816475,[33.]
1818,1128102.708354916,[38.]
1819,1128102.7160281844,[38.]
1820,1128102.7237014528,[29.]
1821,1128102.7313747213,[21.]
1822,1128102.7390479897,[16.]
1823,1128102.7467212582,[12.]
1824,1128102.7543945266,[7.]
1825,1128102.762067795,[-9.]
1826,1128102.7697410635,[-31.]
1827,1128102.777414332,[-46.]
1828,1128102.7850876004,[-58.]
1829,1128102.7927608688,[-65.]
1830,1128102.8004341372,[-65.]
1831,1128102.8081074057,[-75.]
1832,1128102.815780674,[-82.]
1833,1128102.8234539425,[-79.]
1834,1128102.831127211,[-77.]
1835,1128102.8388004794,[-79.]
1836,1128102.8464737479,[-75.]
1837,1128102.8541470163,[-70.]
1838,1128102.8618202847,[-72.]
1839,1128102.8694935532,[-67.]
1840,1128102.8771668216,[-62.]
1841,1128102.88484009,[-62.]
1842,1128102.8925133585,[-60.]
1843,1128102.900186627,[-62.]
1844,1128102.9078598954,[-62.]
1845,1128102.9155331638,[-55.]
1846,1128102.9232064323,[-50.]
1847,1128102.9308797007,[-48.]
1848,1128102.9385529691,[-50.]
1849,1128102.9462262376,[-65.]
1850,1128102.953899506,[-75.]
1851,1128102.9615727745,[-70.]
1852,1128102.969246043,[-75.]
1853,1128102.9769193113,[-79.]
1854,1128102.9845925798,[-77.]
1855,1128102.9922658482,[-79.]
1856,1128102.9999391166,[-82.]
1857,1128103.007612385,[-79.]
1858,1128103.0152856535,[-77.]
1859,1128103.022958922,[-75.]
1860,1128103.0306321904,[-72.]
1861,1128103.0383054588,[-75.]
1862,1128103.0459787273,[-77.]
1863,1128103.0536519957,[-70.]
1864,1128103.0613252642,[-62.]
1865,1128103.0689985326,[-65.]
1866,1128103.076671801,[-67.]
1867,1128103.0843450695,[-62.]
1868,1128103.092018338,[-60.]
1869,1128103.0996916064,[-60.]
1870,1128103.1073648748,[-60.]
1871,1128103.1150381432,[-58.]
1872,1128103.1227114117,[-55.]
1873,1128103.1303846801,[-58.]
1874,1128103.1380579486,[-60.]
1875,1128103.145731217,[-65.]
1876,1128103.1534044854,[-67.]
1877,1128103.1610777539,[-62.]
1878,1128103.1687510223,[-41.]
1879,1128103.1764242908,[-33.]
1880,1128103.1840975592,[-43.]
1881,1128103.1917708276,[-50.]
1882,1128103.199444096,[-48.]
1883,1128103.2071173647,[-48.]
1884,1128103.2147906332,[-48.]
1885,1128103.2224639016,[-43.]
1886,1128103.23013717,[-38.]
1887,1128103.2378104385,[-36.]
1888,1128103.245483707,[-33.]
1889,1128103.2531569754,[-9.]
1890,1128103.2608302438,[75.]
1891,1128103.2685035123,[232.]
1892,1128103.2761767807,[326.]
1893,1128103.2838500491,[108.]
1894,1128103.2915233176,[-278.]
1895,1128103.299196586,[-317.]
1896,1128103.3068698545,[-82.]
1897,1128103.314543123,[-14.]
1898,1128103.3222163913,[-60.]
1899,1128103.3298896598,[-26.]
1900,1128103.3375629282,[-2.]
1901,1128103.3452361966,[-24.]
1902,1128103.352909465,[-19.]
1903,1128103.3605827335,[-4.]
1904,1128103.368256002,[-7.]
1905,1128103.3759292704,[-9.]
1906,1128103.3836025388,[-9.]
1907,1128103.3912758073,[-24.]
1908,1128103.3989490757,[-41.]
1909,1128103.4066223442,[-36.]
1910,1128103.4142956126,[-26.]
1911,1128103.421968881,[-26.]
1912,1128103.4296421495,[-19.]
1913,1128103.437315418,[-9.]
1914,1128103.4449886864,[-4.]
1915,1128103.4526619548,[0.]
1916,1128103.4603352232,[0.]
1917,1128103.4680084917,[4.]
1918,1128103.47568176,[19.]
1919,1128103.4833550286,[29.]
1920,1128103.491028297,[33.]
1921,1128103.4987015654,[41.]
1922,1128103.5063748339,[48.]
1923,1128103.5140481023,[55.]
1924,1128103.5217213708,[58.]
1925,1128103.5293946392,[53.]
1926,1128103.5370679076,[46.]
1927,1128103.544741176,[41.]
1928,1128103.5524144445,[31.]
1929,1128103.560087713,[19.]
1930,1128103.5677609814,[7.]
1931,1128103.5754342498,[-7.]
1932,1128103.5831075183,[-24.]
1933,1128103.5907807867,[-36.]
1934,1128103.5984540551,[-43.]
1935,1128103.6061273236,[-48.]
1936,1128103.613800592,[-50.]
1937,1128103.6214738605,[-53.]
1938,1128103.629147129,[-58.]
1939,1128103.6368203973,[-62.]
1940,1128103.6444936658,[-70.]
1941,1128103.6521669342,[-72.]
1942,1128103.6598402027,[-70.]
1943,1128103.667513471,[-67.]
1944,1128103.6751867395,[-62.]
1945,1128103.682860008,[-55.]
1946,1128103.6905332764,[-53.]
1947,1128103.6982065449,[-50.]
1948,1128103.7058798133,[-46.]
1949,1128103.7135530817,[-41.]
1950,1128103.7212263502,[-36.]
1951,1128103.7288996186,[-33.]
1952,1128103.736572887,[-33.]
1953,1128103.7442461555,[-33.]
1954,1128103.751919424,[-26.]
1955,1128103.7595926924,[-26.]
1956,1128103.7672659608,[-29.]
1957,1128103.7749392292,[-29.]
1958,1128103.7826124977,[-29.]
1959,1128103.7902857661,[-31.]
1960,1128103.7979590346,[-31.]
1961,1128103.805632303,[-31.]
1962,1128103.8133055714,[-31.]
1963,1128103.8209788399,[-33.]
1964,1128103.8286521083,[-38.]
1965,1128103.8363253768,[-38.]
1966,1128103.8439986452,[-36.]
1967,1128103.8516719136,[-36.]
1968,1128103.859345182,[-38.]
1969,1128103.8670184505,[-41.]
1970,1128103.874691719,[-41.]
1971,1128103.8823649874,[-43.]
1972,1128103.8900382558,[-46.]
1973,1128103.8977115243,[-46.]
1974,1128103.9053847927,[-41.]
1975,1128103.9130580612,[-41.]
1976,1128103.9207313296,[-41.]
1977,1128103.928404598,[-43.]
1978,1128103.9360778665,[-60.]
1979,1128103.943751135,[-72.]
1980,1128103.9514244033,[-65.]
1981,1128103.9590976718,[-58.]
1982,1128103.9667709402,[-60.]
1983,1128103.9744442087,[-60.]
1984,1128103.982117477,[-62.]
1985,1128103.9897907455,[-62.]
1986,1128103.997464014,[-55.]
1987,1128104.0051372824,[-48.]
1988,1128104.0128105509,[-38.]
1989,1128104.0204838193,[-24.]
1990,1128104.0281570877,[-24.]
1991,1128104.0358303564,[-36.]
1992,1128104.0435036249,[-41.]
1993,1128104.0511768933,[-38.]
1994,1128104.0588501617,[-38.]
1995,1128104.0665234302,[-36.]
1996,1128104.0741966986,[-33.]
1997,1128104.081869967,[-29.]
1998,1128104.0895432355,[-24.]
1999,1128104.097216504,[-16.]
2000,1128104.1048897724,[41.]
2001,1128104.1125630408,[179.]
2002,1128104.1202363092,[324.]
2003,1128104.1279095777,[232.]
2004,1128104.1355828461,[-162.]
2005,1128104.1432561146,[-370.]
2006,1128104.150929383,[-167.]
2007,1128104.1586026514,[-12.]
2008,1128104.1662759199,[-55.]
2009,1128104.1739491883,[-53.]
2010,1128104.1816224568,[-12.]
2011,1128104.1892957252,[-24.]
2012,1128104.1969689936,[-29.]
2013,1128104.204642262,[-12.]
2014,1128104.2123155305,[-12.]
2015,1128104.219988799,[-16.]
2016,1128104.2276620674,[-7.]
2017,1128104.2353353358,[0.]
2018,1128104.2430086043,[-4.]
2019,1128104.2506818727,[-4.]
2020,1128104.2583551412,[-2.]
2021,1128104.2660284096,[2.]
2022,1128104.273701678,[7.]
2023,1128104.2813749465,[9.]
2024,1128104.289048215,[9.]
2025,1128104.2967214833,[12.]
2026,1128104.3043947518,[19.]
2027,1128104.3120680202,[26.]
2028,1128104.3197412887,[31.]
2029,1128104.327414557,[36.]
2030,1128104.3350878255,[43.]
2031,1128104.342761094,[46.]
2032,1128104.3504343624,[50.]
2033,1128104.3581076309,[60.]
2034,1128104.3657808993,[60.]
2035,1128104.3734541677,[53.]
2036,1128104.3811274362,[48.]
2037,1128104.3888007046,[43.]
2038,1128104.396473973,[33.]
2039,1128104.4041472415,[24.]
2040,1128104.41182051,[16.]
2041,1128104.4194937784,[2.]
2042,1128104.4271670468,[-14.]
2043,1128104.4348403153,[-24.]
2044,1128104.4425135837,[-31.]
2045,1128104.4501868521,[-41.]
2046,1128104.4578601206,[-48.]
2047,1128104.465533389,[-53.]
2048,1128104.4732066575,[-70.]
2049,1128104.480879926,[-87.]
2050,1128104.4885531943,[-87.]
2051,1128104.4962264628,[-82.]
2052,1128104.5038997312,[-82.]
2053,1128104.5115729996,[-77.]
2054,1128104.519246268,[-72.]
2055,1128104.5269195365,[-75.]
2056,1128104.534592805,[-70.]
2057,1128104.5422660734,[-62.]
2058,1128104.5499393418,[-55.]
2059,1128104.5576126103,[-53.]
2060,1128104.5652858787,[-53.]
2061,1128104.5729591472,[-53.]
2062,1128104.5806324156,[-48.]
2063,1128104.588305684,[-43.]
2064,1128104.5959789525,[-41.]
2065,1128104.603652221,[-41.]
2066,1128104.6113254894,[-43.]
2067,1128104.6189987578,[-46.]
2068,1128104.6266720262,[-46.]
2069,1128104.6343452947,[-46.]
2070,1128104.642018563,[-43.]
2071,1128104.6496918316,[-46.]
2072,1128104.6573651,[-58.]
2073,1128104.6650383684,[-60.]
2074,1128104.6727116369,[-53.]
2075,1128104.6803849053,[-55.]
2076,1128104.6880581737,[-62.]
2077,1128104.6957314422,[-60.]
2078,1128104.7034047106,[-60.]
2079,1128104.711077979,[-60.]
2080,1128104.7187512475,[-58.]
2081,1128104.726424516,[-55.]
2082,1128104.7340977844,[-50.]
2083,1128104.7417710528,[-53.]
2084,1128104.7494443213,[-60.]
2085,1128104.7571175897,[-55.]
2086,1128104.7647908581,[-50.]
2087,1128104.7724641266,[-48.]
2088,1128104.780137395,[-46.]
2089,1128104.7878106635,[-48.]
2090,1128104.795483932,[-53.]
2091,1128104.8031572003,[-48.]
2092,1128104.8108304688,[-48.]
2093,1128104.8185037372,[-48.]
2094,1128104.8261770057,[-43.]
2095,1128104.833850274,[-41.]
2096,1128104.8415235425,[-43.]
2097,1128104.849196811,[-43.]
2098,1128104.8568700796,[-41.]
2099,1128104.864543348,[-46.]
2100,1128104.8722166165,[-48.]
2101,1128104.879889885,[-46.]
2102,1128104.8875631534,[-46.]
2103,1128104.8952364218,[-41.]
2104,1128104.9029096903,[-26.]
2105,1128104.9105829587,[-14.]
2106,1128104.9182562272,[-21.]
2107,1128104.9259294956,[-33.]
2108,1128104.933602764,[-36.]
2109,1128104.9412760325,[-36.]
2110,1128104.948949301,[-36.]
2111,1128104.9566225694,[-29.]
2112,1128104.9642958378,[-24.]
2113,1128104.9719691062,[-29.]
2114,1128104.9796423747,[-29.]
2115,1128104.987315643,[0.]
2116,1128104.9949889116,[92.]
2117,1128105.00266218,[254.]
2118,1128105.0103354484,[331.]
2119,1128105.0180087169,[75.]
2120,1128105.0256819853,[-314.]
2121,1128105.0333552537,[-305.]
2122,1128105.0410285222,[-48.]
2123,1128105.0487017906,[-9.]
2124,1128105.056375059,[-77.]
2125,1128105.0640483275,[-58.]
2126,1128105.071721596,[-36.]
2127,1128105.0793948644,[-48.]
2128,1128105.0870681328,[-41.]
2129,1128105.0947414013,[-31.]
2130,1128105.1024146697,[-36.]
2131,1128105.1100879381,[-36.]
2132,1128105.1177612066,[-31.]
2133,1128105.125434475,[-31.]
2134,1128105.1331077435,[-26.]
2135,1128105.140781012,[-19.]
2136,1128105.1484542803,[-19.]
2137,1128105.1561275488,[-21.]
2138,1128105.1638008172,[-26.]
2139,1128105.1714740857,[-21.]
2140,1128105.179147354,[-14.]
2141,1128105.1868206225,[-9.]
2142,1128105.194493891,[-4.]
2143,1128105.2021671594,[0.]
2144,1128105.2098404279,[4.]
2145,1128105.2175136963,[9.]
2146,1128105.2251869647,[16.]
2147,1128105.2328602332,[24.]
2148,1128105.2405335016,[29.]
2149,1128105.24820677,[33.]
2150,1128105.2558800385,[33.]
2151,1128105.263553307,[29.]
2152,1128105.2712265754,[26.]
2153,1128105.2788998438,[24.]
2154,1128105.2865731122,[16.]
2155,1128105.2942463807,[4.]
2156,1128105.3019196491,[-9.]
2157,1128105.3095929176,[-21.]
2158,1128105.317266186,[-29.]
2159,1128105.3249394544,[-38.]
2160,1128105.3326127229,[-50.]
2161,1128105.3402859913,[-60.]
2162,1128105.3479592598,[-65.]
2163,1128105.3556325282,[-70.]
2164,1128105.3633057966,[-72.]
2165,1128105.370979065,[-75.]
2166,1128105.3786523335,[-75.]
2167,1128105.386325602,[-72.]
2168,1128105.3939988704,[-70.]
2169,1128105.4016721388,[-67.]
2170,1128105.4093454073,[-62.]
2171,1128105.4170186757,[-55.]
2172,1128105.4246919442,[-55.]
2173,1128105.4323652126,[-55.]
2174,1128105.440038481,[-53.]
2175,1128105.4477117495,[-46.]
2176,1128105.455385018,[-38.]
2177,1128105.4630582863,[-36.]
2178,1128105.4707315548,[-41.]
2179,1128105.4784048232,[-38.]
2180,1128105.4860780917,[-36.]
2181,1128105.49375136,[-36.]
2182,1128105.5014246285,[-41.]
2183,1128105.509097897,[-43.]
2184,1128105.5167711654,[-43.]
2185,1128105.5244444339,[-48.]
2186,1128105.5321177023,[-55.]
2187,1128105.5397909707,[-53.]
2188,1128105.5474642392,[-53.]
2189,1128105.5551375076,[-55.]
2190,1128105.562810776,[-53.]
2191,1128105.5704840445,[-53.]
2192,1128105.578157313,[-58.]
2193,1128105.5858305814,[-53.]
2194,1128105.5935038498,[-53.]
2195,1128105.6011771183,[-58.]
2196,1128105.6088503867,[-60.]
2197,1128105.6165236551,[-58.]
2198,1128105.6241969236,[-55.]
2199,1128105.631870192,[-53.]
2200,1128105.6395434604,[-62.]
2201,1128105.647216729,[-82.]
2202,1128105.6548899973,[-87.]
2203,1128105.6625632658,[-84.]
2204,1128105.6702365342,[-89.]
2205,1128105.6779098026,[-89.]
2206,1128105.6855830713,[-87.]
2207,1128105.6932563398,[-84.]
2208,1128105.7009296082,[-79.]
2209,1128105.7086028766,[-75.]
2210,1128105.716276145,[-75.]
2211,1128105.7239494135,[-75.]
2212,1128105.731622682,[-70.]
2213,1128105.7392959504,[-65.]
2214,1128105.7469692188,[-62.]
2215,1128105.7546424873,[-62.]
2216,1128105.7623157557,[-65.]
2217,1128105.7699890241,[-67.]
2218,1128105.7776622926,[-67.]
2219,1128105.785335561,[-60.]
2220,1128105.7930088295,[-50.]
2221,1128105.800682098,[-38.]
2222,1128105.8083553663,[-29.]
2223,1128105.8160286348,[-36.]
2224,1128105.8237019032,[-48.]
2225,1128105.8313751717,[-50.]
2226,1128105.83904844,[-48.]
2227,1128105.8467217085,[-50.]
2228,1128105.854394977,[-50.]
2229,1128105.8620682454,[-43.]
2230,1128105.8697415139,[-38.]
2231,1128105.8774147823,[-38.]
2232,1128105.8850880507,[-16.]
2233,1128105.8927613192,[82.]
2234,1128105.9004345876,[256.]
2235,1128105.908107856,[326.]
2236,1128105.9157811245,[58.]
2237,1128105.923454393,[-324.]
2238,1128105.9311276614,[-317.]
2239,1128105.9388009298,[-70.]
2240,1128105.9464741983,[-24.]
2241,1128105.9541474667,[-72.]
2242,1128105.9618207351,[-41.]
2243,1128105.9694940036,[-19.]
2244,1128105.977167272,[-33.]
2245,1128105.9848405404,[-29.]
2246,1128105.992513809,[-21.]
2247,1128106.0001870773,[-26.]
2248,1128106.0078603458,[-21.]
2249,1128106.0155336142,[-14.]
2250,1128106.0232068826,[-14.]
2251,1128106.030880151,[-12.]
2252,1128106.0385534195,[-7.]
2253,1128106.046226688,[-9.]
2254,1128106.0538999564,[-9.]
2255,1128106.0615732248,[2.]
2256,1128106.0692464933,[4.]
2257,1128106.0769197617,[-2.]
2258,1128106.0845930302,[2.]
2259,1128106.0922662986,[12.]
2260,1128106.099939567,[14.]
2261,1128106.1076128355,[16.]
2262,1128106.115286104,[26.]
